,gid,X,id.s,V2,V3,V4,V5,V6,V7,V8,V9,V10,sname,gc,quota,term,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q10_12,Q10_13,Q10_14,Q10_15,Q10_16,Q10_17,Q11,Q12,Q13,Q14,LocationLatitude,LocationLongitude,LocationAccuracy,Survey,GID,Age,Gender
62,200082,62,R_3q163MbMxVZ6xp3,Default Response Set,Anonymous,NA,NA,65.129.152.152,0,6/12/2015 0:00,6/12/2015 1:40,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,6,2,2,7,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,3,7,1,1,32.22169495,-110.9264984,-1,1334124-US,200082,62,Male
63,200083,63,R_8v82VHZ215juX6l,Default Response Set,Anonymous,NA,NA,12.192.13.26,0,6/12/2015 0:00,6/12/2015 1:44,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,3,2,2,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,13,7,1,1,41.55149841,-89.07879639,-1,1334124-US,200083,50,Female
64,200084,64,R_50CBRf9r9fD7JY1,Default Response Set,Anonymous,NA,NA,99.75.61.140,0,6/12/2015 0:00,6/12/2015 1:55,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,5,1,2,4,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,13,7,1,1,28.47180176,-80.8167038,-1,1334124-US,200084,29,Male
65,200085,65,R_1NsIh4gkqXdz0Db,Default Response Set,Anonymous,NA,NA,50.190.195.77,0,6/12/2015 0:00,6/12/2015 1:57,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,7,1,1,39.34049988,-76.49620056,-1,1334124-US,200085,49,Male
66,200086,66,R_bNIIAek84SLqzL7,Default Response Set,Anonymous,NA,NA,68.7.63.83,0,6/12/2015 0:00,6/12/2015 2:15,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,4,1,1,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,7,1,1,32.85609436,-116.9967957,-1,1334124-US,200086,55,Male
67,200087,67,R_6W0pGTZFRYkwZbT,Default Response Set,Anonymous,NA,NA,184.156.32.99,0,6/12/2015 0:00,6/12/2015 2:38,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,2,2,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,7,16,1,33.64639282,-86.56960297,-1,1334124-US,200087,47,Female
68,200088,68,R_5BZBin3Rxx96gFD,Default Response Set,Anonymous,NA,NA,98.208.72.146,0,6/12/2015 0:00,6/12/2015 2:39,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,4,1,2,6,1,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,1,38.47380066,-121.4434052,-1,1334124-US,200088,20,Female
69,200089,69,R_6Vzd6ZNADSkYlzD,Default Response Set,Anonymous,NA,NA,184.154.251.122,0,6/12/2015 0:00,6/12/2015 3:16,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,1,3,1,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,4,16,1,41.88250732,-87.64409637,-1,1334124-US,200089,30,Male
70,200090,70,R_eCY7UHdocPu2pPD,Default Response Set,Anonymous,NA,NA,76.178.35.70,0,6/12/2015 0:00,6/12/2015 3:16,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,1,3,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,1,1,32.77360535,-115.6022034,-1,1334124-US,200090,27,Female
71,200091,71,R_3Knzi6k1ubACttH,Default Response Set,Anonymous,NA,NA,67.240.210.192,0,6/12/2015 0:00,6/12/2015 3:43,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,2,1,2,3,1,2,2,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,32,7,1,1,43.03340149,-78.50679779,-1,1334124-US,200091,54,Female
72,200092,72,R_eRKvGAbXUBG7S97,Default Response Set,Anonymous,NA,NA,75.82.82.200,0,6/12/2015 0:00,6/12/2015 3:53,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,2,1,1,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,1,1,34.19650269,-118.8188019,-1,1334124-US,200092,22,Female
73,200094,73,R_06alDerHTlUCLjf,Default Response Set,Anonymous,NA,NA,100.2.173.179,0,6/12/2015 0:00,6/12/2015 5:32,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,1,1,2,1,2,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,32,2,1,1,40.74209595,-74.00180054,-1,1334124-US,200094,28,Male
74,200095,74,R_9YVvx1XjzpLiAlL,Default Response Set,Anonymous,NA,NA,73.37.74.134,0,6/12/2015 0:00,6/12/2015 5:58,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,6,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,47,7,1,1,45.60229492,-122.5167007,-1,1334124-US,200095,28,Female
75,200096,75,R_7TJZAVZZwqDEff7,Default Response Set,Anonymous,NA,NA,69.35.200.53,0,6/12/2015 0:00,6/12/2015 6:43,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,4,2,2,2,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,7,1,1,42.4644928,-83.376297,-1,1334124-US,200096,57,Female
76,200097,76,R_bI5HdTjFgpNJEQl,Default Response Set,Anonymous,NA,NA,108.45.134.89,0,6/12/2015 0:00,6/12/2015 6:53,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,2,2,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,20,7,1,1,39.0045929,-77.03690338,-1,1334124-US,200097,61,Female
77,200098,77,R_3WASAK36EtNo3DD,Default Response Set,Anonymous,NA,NA,69.122.57.204,0,6/12/2015 0:00,6/12/2015 6:58,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,2,2,6,2,2,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,30,7,1,1,40.84609985,-74.59140015,-1,1334124-US,200098,61,Female
78,200099,78,R_7U7qfY3z5HVKeeV,Default Response Set,Anonymous,NA,NA,73.168.148.10,0,6/12/2015 0:00,6/12/2015 7:31,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,2,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,1,1,41.59509277,-85.78839874,-1,1334124-US,200099,26,Female
79,200100,79,R_8HfFCIUZsljIh9P,Default Response Set,Anonymous,NA,NA,50.116.6.170,0,6/12/2015 0:00,6/12/2015 7:32,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,1,2,7,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,43,2,8,1,39.48989868,-74.47730255,-1,1334124-US,200100,33,Female
80,200101,80,R_8og8jt5hGqKg3FX,Default Response Set,Anonymous,NA,NA,72.231.224.75,0,6/12/2015 0:00,6/12/2015 9:45,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,1,1,1,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,32,7,1,1,42.87919617,-78.81459808,-1,1334124-US,200101,60,Female
81,200102,81,R_8ridm4NoehanVxH,Default Response Set,Anonymous,NA,NA,100.10.32.26,0,6/12/2015 0:00,6/12/2015 11:02,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,1,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,39,7,1,1,41.69700623,-71.52539825,-1,1334124-US,200102,62,Female
82,200103,82,R_55yNL3PB4nLY7zf,Default Response Set,Anonymous,NA,NA,50.13.127.22,0,6/12/2015 0:00,6/12/2015 12:07,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,1,1,2,3,1,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,7,1,1,41.44889832,-81.63189697,-1,1334124-US,200103,51,Male
83,200104,83,R_9ttlGzZkxON0RCZ,Default Response Set,Anonymous,NA,NA,97.100.172.172,0,6/12/2015 0:00,6/12/2015 12:43,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,2,1,1,1,2,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,9,7,1,1,28.68119812,-81.27629852,-1,1334124-US,200104,63,Female
84,200106,84,R_0UnXR98Jl6GTSYd,Default Response Set,Anonymous,NA,NA,23.232.128.113,0,6/12/2015 0:00,6/12/2015 12:47,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,1,2,4,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,7,1,1,40.77690125,-73.98130035,-1,1334124-US,200106,33,Male
85,200107,85,R_bfHVQyAy1RCnYtn,Default Response Set,Anonymous,NA,NA,74.111.48.101,0,6/12/2015 0:00,6/12/2015 12:48,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,3,1,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,32,7,1,1,42.61779785,-76.19259644,-1,1334124-US,200107,51,Female
86,200108,86,R_6sTN8tc6toqLFu5,Default Response Set,Anonymous,NA,NA,68.104.116.205,0,6/12/2015 0:00,6/12/2015 12:46,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,2,1,2,3,1,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,7,1,1,36.22120667,-115.1685028,-1,1334124-US,200108,30,Female
87,200109,87,R_dcH3IGIzuvYZDrT,Default Response Set,Anonymous,NA,NA,73.7.203.123,0,6/12/2015 0:00,6/12/2015 12:47,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,2,1,1,1,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,10,7,1,1,34.14830017,-84.14040375,-1,1334124-US,200109,46,Female
88,200110,88,R_bKkzgqzTCo2vp7n,Default Response Set,Anonymous,NA,NA,71.11.157.2,0,6/12/2015 0:00,6/12/2015 12:48,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,5,1,2,2,1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,7,1,1,38.70289612,-93.23680115,-1,1334124-US,200110,35,Male
89,200111,89,R_24rw5bNvdGu5GHb,Default Response Set,Anonymous,NA,NA,98.144.38.13,0,6/12/2015 0:00,6/12/2015 12:48,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,4,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,49,7,1,1,42.78529358,-87.82189941,-1,1334124-US,200111,61,Male
90,200112,90,R_9EVNnTGtsWBLW5v,Default Response Set,Anonymous,NA,NA,144.92.188.43,0,6/12/2015 0:00,6/12/2015 12:48,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,5,1,1,1,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,7,1,1,43.07609558,-89.41040039,-1,1334124-US,200112,47,Female
91,200113,91,R_ezeRahgmfgHqm1v,Default Response Set,Anonymous,NA,NA,204.210.161.34,0,6/12/2015 0:00,6/12/2015 12:50,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,5,1,2,2,1,2,2,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2,1,1,39.94219971,-82.97429657,-1,1334124-US,200113,27,Female
92,200115,92,R_6fFY6AFXoZimyz3,Default Response Set,Anonymous,NA,NA,207.255.54.122,0,6/12/2015 0:00,6/12/2015 12:55,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,2,7,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,3,1,1,40.29229736,-78.84580231,-1,1334124-US,200115,40,Female
93,200116,93,R_0PAwxWdyASjT0j3,Default Response Set,Anonymous,NA,NA,50.169.44.112,0,6/12/2015 0:00,6/12/2015 12:52,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,4,2,2,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,21,7,1,1,42.85409546,-70.95210266,-1,1334124-US,200116,60,Female
94,200119,94,R_8djk4u8O0xlvGyV,Default Response Set,Anonymous,NA,NA,72.28.216.88,0,6/12/2015 0:00,6/12/2015 12:50,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,1,1,1,1,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,1,1,25.92660522,-80.14430237,-1,1334124-US,200119,49,Male
95,200120,95,R_5mYnyKCUKMm3Ik5,Default Response Set,Anonymous,NA,NA,98.25.127.22,0,6/12/2015 0:00,6/12/2015 12:50,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40,7,1,1,32.95010376,-80.08959961,-1,1334124-US,200120,58,Female
96,200121,96,R_5uvGkkIUjY7A9vv,Default Response Set,Anonymous,NA,NA,150.198.17.3,0,6/12/2015 0:00,6/12/2015 12:50,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,5,1,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,22,7,1,1,42.38720703,-83.19059753,-1,1334124-US,200121,33,Female
97,200123,97,R_czNviJpqVNczDsF,Default Response Set,Anonymous,NA,NA,23.127.160.229,0,6/12/2015 0:00,6/12/2015 12:51,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,1,1,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,7,1,1,37.31199646,-121.9660034,-1,1334124-US,200123,24,Female
98,200124,98,R_eKgtJZzLbNz5owd,Default Response Set,Anonymous,NA,NA,23.27.248.30,0,6/12/2015 0:00,6/12/2015 12:52,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,1,37.37210083,-121.8643036,-1,1334124-US,200124,22,Female
99,200125,99,R_0CBB3Og3MhARdxH,Default Response Set,Anonymous,NA,NA,108.88.167.117,0,6/12/2015 0:00,6/12/2015 12:52,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,2,2,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,22,7,1,1,42.27490234,-84.40170288,-1,1334124-US,200125,62,Male
100,200126,100,R_0CKsTgVzaJPYGZT,Default Response Set,Anonymous,NA,NA,173.68.101.161,0,6/12/2015 0:00,6/12/2015 12:53,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,3,1,2,1,1,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,7,1,1,40.95210266,-73.73819733,-1,1334124-US,200126,51,Female
101,200127,101,R_7arrA4rGFIoa0Tj,Default Response Set,Anonymous,NA,NA,97.95.129.139,0,6/12/2015 0:00,6/12/2015 12:53,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,7,1,1,35.85560608,-83.74490356,-1,1334124-US,200127,47,Female
102,200128,102,R_6RnvUWY26sdwM7j,Default Response Set,Anonymous,NA,NA,216.54.106.5,0,6/12/2015 0:00,6/12/2015 12:54,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,1,1,5,1,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,46,4,1,1,37.24380493,-76.72750092,-1,1334124-US,200128,51,Female
103,200129,103,R_8cD2kHXSQ73DlVr,Default Response Set,Anonymous,NA,NA,67.246.27.122,0,6/12/2015 0:00,6/12/2015 12:54,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,3,1,2,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,32,7,1,1,42.80560303,-74.05609894,-1,1334124-US,200129,44,Female
104,200130,104,R_4NSFuXd1s5H4rHf,Default Response Set,Anonymous,NA,NA,67.249.9.215,0,6/12/2015 0:00,6/12/2015 12:56,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,3,1,2,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,32,7,1,1,44.66090393,-74.92579651,-1,1334124-US,200130,27,Male
105,200131,105,R_eQFINR8cRUOBBzf,Default Response Set,Anonymous,NA,NA,132.178.238.66,0,6/12/2015 0:00,6/12/2015 12:55,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,2,2,1,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,3,1,1,43.4598999,-116.2440033,-1,1334124-US,200131,47,Male
106,200132,106,R_1YNdpnicKtWLCvP,Default Response Set,Anonymous,NA,NA,45.52.232.29,0,6/12/2015 0:00,6/12/2015 12:59,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,6,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,14,7,1,1,41.67660522,-85.69589996,-1,1334124-US,200132,65,Female
107,200133,107,R_1BWJtH2NmwZF9DT,Default Response Set,Anonymous,NA,NA,69.138.117.8,0,6/12/2015 0:00,6/12/2015 12:58,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,2,1,7,2,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9,4,19,1,26.62919617,-81.94319916,-1,1334124-US,200133,62,Female
108,200134,108,R_3KkPhGQ5eizyEQZ,Default Response Set,Anonymous,NA,NA,76.219.161.121,0,6/12/2015 0:00,6/12/2015 13:00,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,4,1,2,3,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7,1,1,39.61759949,-86.17710114,-1,1334124-US,200134,61,Male
109,200135,109,R_3LeNNU7pvVJb8zz,Default Response Set,Anonymous,NA,NA,99.38.185.59,0,6/12/2015 0:00,6/12/2015 12:59,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,2,2,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,40,7,1,1,33.90859985,-81.08059692,-1,1334124-US,200135,26,Female
110,200136,110,R_6XKSiR7on0zV6JL,Default Response Set,Anonymous,NA,NA,107.213.216.165,0,6/12/2015 0:00,6/12/2015 12:59,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,2,1,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,1,1,25.65859985,-80.35679626,-1,1334124-US,200136,64,Female
111,200140,111,R_d5OdWowrQfhjl3L,Default Response Set,Anonymous,NA,NA,74.223.115.66,0,6/12/2015 0:00,6/12/2015 13:21,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,6,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,40,2,1,1,34.04840088,-81.11100006,-1,1334124-US,200140,34,Male
112,200141,112,R_8c3sQmKOeB1tatv,Default Response Set,Anonymous,NA,NA,108.210.54.146,0,6/12/2015 0:00,6/12/2015 13:38,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,1,2,6,1,3,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,7,1,1,32.98779297,-80.00569916,-1,1334124-US,200141,60,Female
113,200142,113,R_bHNC1xhAq44lydf,Default Response Set,Anonymous,NA,NA,70.161.250.127,0,6/12/2015 0:00,6/12/2015 13:39,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,46,7,1,1,37.35400391,-76.74669647,-1,1334124-US,200142,56,Female
114,200143,114,R_0epnJl3XdzvHfFP,Default Response Set,Anonymous,NA,NA,73.129.22.116,0,6/12/2015 0:00,6/12/2015 13:40,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,1,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,7,1,1,39.20429993,-76.88330078,-1,1334124-US,200143,62,Female
115,200144,115,R_87zseaXs2Bigzyd,Default Response Set,Anonymous,NA,NA,68.225.244.212,0,6/12/2015 0:00,6/12/2015 13:44,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,1,3,2,2,6,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,1,33.75840759,-118.3162994,-1,1334124-US,200144,23,Female
116,200145,116,R_e4CdX7pmIjPsox7,Default Response Set,Anonymous,NA,NA,162.195.173.62,0,6/12/2015 0:00,6/12/2015 13:41,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,4,1,2,3,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,7,1,1,38.8125,-90.35009766,-1,1334124-US,200145,26,Female
117,200146,117,R_a9tFDAD5UgSgvqJ,Default Response Set,Anonymous,NA,NA,50.248.80.106,0,6/12/2015 0:00,6/12/2015 13:41,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,5,2,2,6,2,2,2,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,38,7,1,1,40.44059753,-79.99590302,-1,1334124-US,200146,61,Female
118,200147,118,R_b8Xv5kC7euyjVrv,Default Response Set,Anonymous,NA,NA,73.196.104.213,0,6/12/2015 0:00,6/12/2015 13:42,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,4,6,2,1,1,2,3,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,7,1,1,40.81619263,-74.21640015,-1,1334124-US,200147,63,Female
119,200148,119,R_7UlMSS1nZAGgNBX,Default Response Set,Anonymous,NA,NA,66.86.77.225,0,6/12/2015 0:00,6/12/2015 13:42,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,2,1,1,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,33,7,1,1,35.07850647,-78.93360138,-1,1334124-US,200148,32,Female
120,200150,120,R_eyg1NHvGyVgysvj,Default Response Set,Anonymous,NA,NA,68.12.112.239,0,6/12/2015 0:00,6/12/2015 13:44,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,5,1,2,6,1,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,7,1,1,35.48129272,-97.57769775,-1,1334124-US,200150,31,Female
121,200151,121,R_6txDjdK0TNGuyDb,Default Response Set,Anonymous,NA,NA,173.25.78.77,0,6/12/2015 0:00,6/12/2015 13:45,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,3,1,2,1,1,1,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,13,7,1,1,39.49949646,-88.15809631,-1,1334124-US,200151,31,Female
122,200152,122,R_8wB7P9sMLGcmXIN,Default Response Set,Anonymous,NA,NA,75.110.4.191,0,6/12/2015 0:00,6/12/2015 13:46,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,2,3,2,2,1,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,3,1,1,35.52349854,-77.30079651,-1,1334124-US,200152,21,Female
123,200153,123,R_88kJfdjZAYr1rlH,Default Response Set,Anonymous,NA,NA,184.57.155.10,0,6/12/2015 0:00,6/12/2015 13:46,1,dNStEkVhRE_e7TBrT8_Gwcw9fzM,1,NA,NA,1,3,2,2,2,1,2,1,2,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,35,7,1,1,39.26010132,-84.4890976,-1,1334124-US,200153,50,Female
