"id" "heduc" "heblack" "mixed" "years" "div"
"426" 1769 "12-15 years" "No" "No" 14.7430000305176 "No"
"427" 1778 "12-15 years" "No" "No" 7.19799995422363 "No"
"428" 1781 "< 12 years" "No" "No" 12.9989995956421 "No"
"429" 1783 "< 12 years" "No" "No" 45.2350006103516 "No"
"430" 1787 "16+ years" "No" "No" 13.5799999237061 "Yes"
"431" 1789 "12-15 years" "No" "No" 21.7059993743896 "No"
"432" 1791 "< 12 years" "No" "No" 37.5820007324219 "No"
"433" 1795 "12-15 years" "No" "No" 4.91450023651123 "Yes"
"434" 1798 "12-15 years" "No" "No" 14.1960000991821 "No"
"435" 1805 "12-15 years" "No" "No" 2.60949993133545 "Yes"
"436" 1813 "12-15 years" "No" "No" 20.4190006256104 "Yes"
"437" 1814 "< 12 years" "No" "No" 0.381000012159348 "No"
"438" 1817 "< 12 years" "No" "No" 61.7709999084473 "No"
"439" 1820 "16+ years" "No" "No" 42.8470001220703 "No"
"440" 1826 "12-15 years" "No" "No" 23.5650005340576 "No"
"441" 1835 "12-15 years" "No" "No" 42.0099983215332 "No"
"442" 1837 "< 12 years" "No" "No" 46.1380004882812 "No"
"443" 1841 "12-15 years" "No" "No" 21.4400005340576 "No"
"444" 1843 "12-15 years" "No" "No" 17.0020008087158 "Yes"
"445" 1846 "< 12 years" "No" "No" 53.4049987792969 "No"
"446" 1852 "12-15 years" "No" "No" 9.16600036621094 "Yes"
"447" 1853 "12-15 years" "No" "No" 10.831000328064 "No"
"448" 1861 "16+ years" "No" "No" 5.03800010681152 "No"
"449" 1867 "< 12 years" "No" "No" 10.1820001602173 "No"
"450" 1868 "< 12 years" "No" "No" 23.3479995727539 "No"
"451" 1870 "12-15 years" "No" "No" 10.1654996871948 "Yes"
"452" 1872 "< 12 years" "No" "No" 35.0009994506836 "No"
"453" 1877 "12-15 years" "No" "No" 0.560999989509583 "No"
"454" 1879 "12-15 years" "No" "No" 43.0800018310547 "No"
"455" 1881 "12-15 years" "No" "No" 12.2410001754761 "No"
"456" 1883 "16+ years" "No" "No" 3.87400007247925 "No"
"457" 1887 "< 12 years" "No" "No" 6.02299976348877 "No"
"458" 1890 "12-15 years" "No" "No" 0.912000000476837 "Yes"
"459" 1895 "12-15 years" "No" "No" 0.767000019550323 "No"
"460" 1902 "12-15 years" "No" "No" 8.75 "Yes"
"461" 1921 "< 12 years" "No" "No" 4.33099985122681 "No"
"462" 1924 "< 12 years" "No" "No" 13.9989995956421 "No"
"463" 1934 "12-15 years" "No" "No" 15.5590000152588 "No"
"464" 1943 "12-15 years" "No" "No" 17.3309993743896 "No"
"465" 1945 "12-15 years" "No" "No" 15.5590000152588 "No"
"466" 1948 "12-15 years" "No" "No" 6.58150005340576 "Yes"
"467" 1955 "< 12 years" "No" "No" 6.08599996566772 "Yes"
"468" 1964 "< 12 years" "No" "No" 4.41900014877319 "Yes"
"469" 1969 "12-15 years" "No" "No" 5.91400003433228 "Yes"
"470" 1976 "< 12 years" "No" "No" 36.3559989929199 "No"
"471" 1981 "12-15 years" "No" "No" 0.607999980449677 "Yes"
"472" 1985 "< 12 years" "No" "No" 24.9990005493164 "No"
"473" 1987 "< 12 years" "No" "No" 6.25050020217896 "Yes"
"474" 1994 "12-15 years" "No" "No" 16.7259998321533 "No"
"475" 1996 "12-15 years" "No" "No" 11.8330001831055 "No"
"476" 1999 "12-15 years" "No" "No" 29.8229999542236 "No"
"477" 2001 "12-15 years" "No" "No" 5.91949987411499 "Yes"
"478" 2005 "< 12 years" "No" "Yes" 9.66199970245361 "No"
"479" 2031 "12-15 years" "No" "No" 40.5970001220703 "No"
"480" 2034 "12-15 years" "No" "No" 40.5970001220703 "No"
"481" 2036 "12-15 years" "No" "No" 0.974500000476837 "Yes"
"482" 2042 "< 12 years" "No" "No" 7.31300020217896 "Yes"
"483" 2049 "< 12 years" "No" "No" 3.52600002288818 "No"
"484" 2051 "< 12 years" "No" "No" 29.9990005493164 "No"
"485" 2064 "16+ years" "No" "No" 11.5839996337891 "No"
"486" 2067 "< 12 years" "No" "No" 18.9979991912842 "No"
"487" 2069 "< 12 years" "No" "No" 31.0170001983643 "No"
"488" 2073 "< 12 years" "No" "No" 24.4034996032715 "Yes"
"489" 2075 "< 12 years" "No" "No" 55.9150009155273 "No"
"490" 2078 "< 12 years" "No" "No" 55.9150009155273 "No"
"491" 2081 "16+ years" "No" "No" 7.4060001373291 "Yes"
"492" 2083 "12-15 years" "No" "No" 1.99849998950958 "Yes"
"493" 2085 "12-15 years" "No" "No" 18.3740005493164 "No"
"494" 2091 "12-15 years" "No" "No" 28.5009994506836 "No"
"495" 2093 "16+ years" "No" "No" 21.8290004730225 "No"
"496" 2095 "16+ years" "No" "No" 24 "No"
"497" 2098 "16+ years" "No" "No" 24 "No"
"498" 2101 "12-15 years" "No" "No" 38.2150001525879 "No"
"499" 2107 "< 12 years" "No" "No" 18.3764991760254 "Yes"
"500" 2117 "< 12 years" "No" "No" 19.3470001220703 "Yes"
"501" 2119 "12-15 years" "No" "No" 21.5909996032715 "Yes"
"502" 2122 "16+ years" "No" "No" 21.5909996032715 "Yes"
"503" 2126 "12-15 years" "No" "No" 32.0330009460449 "No"
"504" 2128 "16+ years" "No" "No" 27.4200000762939 "No"
"505" 2132 "16+ years" "No" "No" 46.3600006103516 "No"
"506" 2136 "12-15 years" "No" "No" 3.91799998283386 "Yes"
"507" 2139 "12-15 years" "No" "No" 5.25099992752075 "Yes"
"508" 2141 "12-15 years" "No" "No" 1.79299998283386 "No"
"509" 2148 "12-15 years" "No" "No" 24.0249996185303 "No"
"510" 2149 "12-15 years" "No" "No" 24.0249996185303 "No"
"511" 2151 "16+ years" "No" "No" 25.5550003051758 "No"
"512" 2154 "16+ years" "No" "No" 21.5909996032715 "No"
"513" 2157 "12-15 years" "No" "No" 23.6389999389648 "No"
"514" 2163 "16+ years" "No" "No" 32.3940010070801 "No"
"515" 2167 "16+ years" "No" "No" 1.1139999628067 "No"
"516" 2175 "12-15 years" "No" "No" 34.0009994506836 "No"
"517" 2177 "< 12 years" "Yes" "No" 30.0939998626709 "No"
"518" 2179 "< 12 years" "Yes" "No" 45.9440002441406 "No"
"519" 2181 "< 12 years" "No" "No" 24.7940006256104 "Yes"
"520" 2183 "12-15 years" "No" "No" 39.9589996337891 "No"
"521" 2186 "12-15 years" "No" "No" 38.7019996643066 "No"
"522" 2190 "< 12 years" "No" "No" 5.81199979782104 "No"
"523" 2192 "< 12 years" "No" "No" 5.33349990844727 "Yes"
"524" 2195 "16+ years" "No" "No" 57.9189987182617 "No"
"525" 2198 "12-15 years" "No" "No" 3.00300002098083 "No"
"526" 2200 "< 12 years" "Yes" "No" 15.5465002059937 "Yes"
"527" 2203 "< 12 years" "Yes" "No" 11.6709995269775 "No"
"528" 2208 "12-15 years" "No" "No" 13.4980001449585 "No"
"529" 2211 "< 12 years" "No" "No" 6.48299980163574 "Yes"
"530" 2215 "< 12 years" "No" "No" 0.99099999666214 "No"
"531" 2223 "16+ years" "No" "No" 13.8070001602173 "No"
"532" 2225 "< 12 years" "No" "No" 18.0100002288818 "No"
"533" 2227 "< 12 years" "No" "Yes" 15.7069997787476 "No"
"534" 2235 "12-15 years" "No" "No" 28.2520008087158 "No"
"535" 2239 "< 12 years" "No" "No" 1.71399998664856 "No"
"536" 2246 "12-15 years" "No" "No" 1.32799994945526 "Yes"
"537" 2256 "12-15 years" "No" "No" 10.2504997253418 "Yes"
"538" 2259 "12-15 years" "No" "No" 18.1219997406006 "Yes"
"539" 2260 "< 12 years" "No" "No" 3.54800009727478 "No"
"540" 2262 "12-15 years" "No" "No" 12.7229995727539 "No"
"541" 2266 "< 12 years" "No" "No" 13.1005001068115 "Yes"
"542" 2271 "12-15 years" "No" "No" 3.54800009727478 "No"
"543" 2274 "16+ years" "No" "No" 31.5944995880127 "Yes"
"544" 2279 "< 12 years" "No" "No" 8.0629997253418 "No"
"545" 2295 "12-15 years" "No" "No" 25.7495002746582 "Yes"
"546" 2298 "16+ years" "No" "No" 30.2509994506836 "No"
"547" 2317 "< 12 years" "No" "No" 44.1310005187988 "No"
"548" 2321 "< 12 years" "No" "No" 6.86899995803833 "Yes"
"549" 2322 "12-15 years" "No" "No" 7.27150011062622 "Yes"
"550" 2324 "< 12 years" "Yes" "No" 22.7994995117188 "Yes"
"551" 2328 "12-15 years" "Yes" "No" 8.91450023651123 "Yes"
"552" 2348 "12-15 years" "Yes" "No" 23.488000869751 "No"
"553" 2350 "< 12 years" "No" "No" 30.1660003662109 "No"
"554" 2352 "12-15 years" "No" "No" 11.0010004043579 "Yes"
"555" 2358 "12-15 years" "No" "No" 31.0004997253418 "Yes"
"556" 2361 "16+ years" "No" "No" 14.8420000076294 "No"
"557" 2367 "16+ years" "No" "No" 8.10999965667725 "No"
"558" 2370 "< 12 years" "Yes" "No" 50.9189987182617 "No"
"559" 2375 "16+ years" "Yes" "No" 9.7189998626709 "No"
"560" 2377 "< 12 years" "Yes" "No" 22.4995002746582 "Yes"
"561" 2379 "< 12 years" "No" "No" 23.7504997253418 "Yes"
"562" 2382 "< 12 years" "No" "No" 38.3300018310547 "No"
"563" 2384 "< 12 years" "No" "No" 31.3729991912842 "No"
"564" 2389 "12-15 years" "No" "No" 6.0479998588562 "No"
"565" 2398 "16+ years" "No" "No" 3.00049996376038 "Yes"
"566" 2401 "16+ years" "No" "No" 4.98850011825562 "Yes"
"567" 2405 "16+ years" "No" "No" 1.92999994754791 "Yes"
"568" 2407 "12-15 years" "No" "No" 20.1669998168945 "Yes"
"569" 2410 "12-15 years" "No" "No" 20.3314990997314 "Yes"
"570" 2415 "< 12 years" "No" "No" 5.99300003051758 "No"
"571" 2428 "12-15 years" "No" "No" 2.08049988746643 "Yes"
"572" 2432 "12-15 years" "No" "No" 15.1160001754761 "No"
"573" 2434 "16+ years" "No" "No" 20.3810005187988 "No"
"574" 2437 "12-15 years" "No" "No" 21.8320007324219 "No"
"575" 2439 "12-15 years" "No" "No" 46.8059997558594 "No"
"576" 2440 "16+ years" "No" "No" 8.8430004119873 "No"
"577" 2446 "12-15 years" "No" "No" 11.4440002441406 "No"
"578" 2453 "12-15 years" "No" "No" 6.73799991607666 "Yes"
"579" 2455 "16+ years" "No" "No" 3.83800005912781 "No"
"580" 2458 "12-15 years" "No" "No" 30.1849994659424 "No"
"581" 2462 "< 12 years" "No" "No" 3.42000007629395 "Yes"
"582" 2473 "< 12 years" "No" "No" 23.4220008850098 "No"
"583" 2482 "12-15 years" "No" "No" 36.4739990234375 "No"
"584" 2485 "12-15 years" "No" "No" 36.4739990234375 "No"
"585" 2487 "12-15 years" "No" "No" 42.923999786377 "No"
"586" 2490 "12-15 years" "No" "No" 42.923999786377 "No"
"587" 2502 "12-15 years" "No" "No" 30.9130001068115 "No"
"588" 2504 "16+ years" "No" "No" 32.9860000610352 "No"
"589" 2508 "16+ years" "No" "No" 5.7519998550415 "No"
"590" 2515 "< 12 years" "No" "No" 0.547999978065491 "No"
"591" 2518 "16+ years" "No" "No" 22.6639995574951 "No"
"592" 2520 "12-15 years" "No" "No" 38.5950012207031 "No"
"593" 2523 "12-15 years" "No" "No" 38.5870018005371 "No"
"594" 2528 "12-15 years" "No" "No" 18.4039993286133 "No"
"595" 2546 "12-15 years" "No" "No" 16.503999710083 "No"
"596" 2548 "12-15 years" "No" "No" 42.8339996337891 "No"
"597" 2556 "< 12 years" "No" "No" 4.83799982070923 "No"
"598" 2558 "12-15 years" "No" "No" 11.3319997787476 "Yes"
"599" 2563 "16+ years" "No" "No" 4.83799982070923 "No"
"600" 2566 "16+ years" "No" "No" 45.6259994506836 "No"
"601" 2568 "16+ years" "No" "No" 32.8300018310547 "No"
"602" 2572 "12-15 years" "No" "No" 12.1719999313354 "No"
"603" 2578 "12-15 years" "No" "No" 13.1940002441406 "No"
"604" 2581 "12-15 years" "No" "No" 12.1719999313354 "No"
"605" 2587 "12-15 years" "No" "No" 11.0469999313354 "No"
"606" 2589 "< 12 years" "No" "No" 46.3330001831055 "No"
"607" 2592 "< 12 years" "No" "No" 45.7490005493164 "No"
"608" 2594 "12-15 years" "No" "No" 35.5839996337891 "No"
"609" 2597 "12-15 years" "No" "No" 28.9990005493164 "No"
"610" 2598 "12-15 years" "No" "No" 23.7019996643066 "No"
"611" 2602 "< 12 years" "Yes" "No" 50.0839996337891 "No"
"612" 2604 "< 12 years" "Yes" "No" 6.00099992752075 "No"
"613" 2610 "12-15 years" "Yes" "No" 4 "No"
"614" 2612 "12-15 years" "No" "No" 15.7384996414185 "Yes"
"615" 2616 "12-15 years" "No" "No" 5.26599979400635 "Yes"
"616" 2619 "< 12 years" "No" "No" 49.5880012512207 "No"
"617" 2621 "12-15 years" "No" "No" 12.418999671936 "Yes"
"618" 2624 "16+ years" "No" "No" 3.00099992752075 "Yes"
"619" 2628 "16+ years" "No" "No" 22.6669998168945 "No"
"620" 2630 "16+ years" "No" "No" 25.0270004272461 "No"
"621" 2632 "12-15 years" "No" "No" 24.0030002593994 "No"
"622" 2634 "12-15 years" "No" "No" 39.0229988098145 "No"
"623" 2636 "12-15 years" "No" "No" 29.2180004119873 "No"
"624" 2638 "12-15 years" "No" "No" 14.6379995346069 "Yes"
"625" 2647 "< 12 years" "No" "No" 7.55100011825562 "No"
"626" 2656 "12-15 years" "No" "No" 10.9154996871948 "Yes"
"627" 2660 "12-15 years" "No" "No" 15.4219999313354 "No"
"628" 2662 "12-15 years" "No" "No" 9.13899993896484 "No"
"629" 2664 "16+ years" "No" "No" 43.9290008544922 "No"
"630" 2668 "12-15 years" "No" "No" 6.50500011444092 "Yes"
"631" 2671 "12-15 years" "No" "No" 30.5459995269775 "No"
"632" 2674 "16+ years" "No" "No" 58.9160003662109 "No"
"633" 2676 "< 12 years" "No" "No" 5.66699981689453 "Yes"
"634" 2679 "< 12 years" "No" "No" 22.9349994659424 "No"
"635" 2682 "< 12 years" "No" "No" 12.9989995956421 "Yes"
"636" 2684 "12-15 years" "Yes" "No" 21.9990005493164 "No"
"637" 2688 "< 12 years" "No" "No" 45.4370002746582 "No"
"638" 2690 "< 12 years" "No" "No" 14.9980001449585 "No"
"639" 2698 "< 12 years" "No" "No" 62.8610000610352 "No"
"640" 2700 "< 12 years" "No" "No" 32.0789985656738 "No"
"641" 2701 "12-15 years" "No" "No" 9.91399955749512 "No"
"642" 2702 "16+ years" "No" "No" 6.15199995040894 "No"
"643" 2703 "12-15 years" "No" "No" 7.42000007629395 "Yes"
"644" 2705 "< 12 years" "No" "No" 35.9370002746582 "No"
"645" 2708 "< 12 years" "No" "No" 38.0009994506836 "No"
"646" 2712 "< 12 years" "No" "No" 32.1860008239746 "No"
"647" 2714 "12-15 years" "No" "No" 19.9969997406006 "No"
"648" 2716 "12-15 years" "Yes" "No" 5.01300001144409 "Yes"
"649" 2719 "12-15 years" "No" "No" 39.0009994506836 "No"
"650" 2727 "< 12 years" "No" "No" 5.8600001335144 "No"
"651" 2729 "12-15 years" "No" "No" 29.3500003814697 "No"
"652" 2737 "< 12 years" "No" "No" 27.9969997406006 "No"
"653" 2739 "12-15 years" "No" "No" 2.00099992752075 "No"
"654" 2742 "< 12 years" "No" "No" 30.7490005493164 "No"
"655" 2747 "12-15 years" "No" "No" 5.50299978256226 "Yes"
"656" 2752 "< 12 years" "No" "No" 8.24600028991699 "Yes"
"657" 2754 "16+ years" "No" "No" 33.9189987182617 "No"
"658" 2757 "< 12 years" "No" "No" 54.7490005493164 "No"
"659" 2760 "12-15 years" "No" "No" 11.5424995422363 "Yes"
"660" 2762 "< 12 years" "No" "No" 3.81699991226196 "No"
"661" 2764 "< 12 years" "No" "No" 28.8024997711182 "Yes"
"662" 2767 "16+ years" "Yes" "No" 20.7560005187988 "No"
"663" 2772 "16+ years" "No" "No" 27.9370002746582 "No"
"664" 2775 "12-15 years" "No" "No" 20.5499992370605 "No"
"665" 2779 "12-15 years" "No" "No" 8.8435001373291 "Yes"
"666" 2785 "12-15 years" "No" "No" 3.41950011253357 "Yes"
"667" 2787 "12-15 years" "No" "No" 2.16849994659424 "Yes"
"668" 2795 "< 12 years" "No" "No" 3.63899993896484 "No"
"669" 2801 "12-15 years" "No" "No" 8.52299976348877 "No"
"670" 2804 "16+ years" "No" "No" 31.4769992828369 "Yes"
"671" 2811 "12-15 years" "No" "No" 19.8330001831055 "Yes"
"672" 2817 "12-15 years" "No" "No" 1.83150005340576 "Yes"
"673" 2827 "12-15 years" "No" "No" 5.16599988937378 "Yes"
"674" 2829 "< 12 years" "No" "No" 1.19900000095367 "Yes"
"675" 2834 "< 12 years" "No" "No" 1.33599996566772 "Yes"
"676" 2838 "< 12 years" "No" "No" 22.32200050354 "No"
"677" 2842 "12-15 years" "No" "No" 42.6040000915527 "No"
"678" 2849 "< 12 years" "No" "No" 31.1380004882812 "No"
"679" 2854 "< 12 years" "No" "No" 7.49599981307983 "No"
"680" 2858 "< 12 years" "No" "No" 54.3380012512207 "No"
"681" 2861 "< 12 years" "No" "No" 54.0009994506836 "No"
"682" 2863 "16+ years" "No" "No" 13.585000038147 "No"
"683" 2873 "< 12 years" "No" "No" 37.8230018615723 "No"
"684" 2877 "12-15 years" "Yes" "No" 24.9939994812012 "No"
"685" 2879 "12-15 years" "No" "No" 39.0499992370605 "No"
"686" 2880 "12-15 years" "No" "No" 1.99899995326996 "No"
"687" 2882 "12-15 years" "No" "No" 1.00199997425079 "No"
"688" 2893 "< 12 years" "No" "No" 14.7709999084473 "No"
"689" 2903 "< 12 years" "No" "No" 1.67299997806549 "Yes"
"690" 2904 "16+ years" "No" "No" 13.9160003662109 "No"
"691" 2907 "16+ years" "No" "No" 8.99100017547607 "No"
"692" 2910 "< 12 years" "No" "No" 10.2449998855591 "Yes"
"693" 2913 "< 12 years" "No" "No" 15.914999961853 "Yes"
"694" 2915 "< 12 years" "No" "No" 41.9990005493164 "No"
"695" 2918 "< 12 years" "No" "No" 41.9990005493164 "No"
"696" 2927 "12-15 years" "No" "No" 40.9029998779297 "No"
"697" 2937 "12-15 years" "No" "No" 5.81799983978271 "No"
"698" 2938 "12-15 years" "No" "No" 5.99900007247925 "No"
"699" 2941 "12-15 years" "No" "No" 10.6639995574951 "Yes"
"700" 2943 "12-15 years" "No" "No" 11.5019998550415 "Yes"
"701" 2944 "16+ years" "No" "No" 41.1730003356934 "No"
"702" 2947 "12-15 years" "No" "No" 17.8889999389648 "No"
"703" 2950 "12-15 years" "No" "No" 25.2210006713867 "No"
"704" 2953 "12-15 years" "No" "No" 22.7819995880127 "No"
"705" 2955 "12-15 years" "No" "No" 40.1069984436035 "No"
"706" 2959 "16+ years" "No" "No" 11.6929998397827 "No"
"707" 2964 "16+ years" "No" "No" 4.32299995422363 "No"
"708" 2966 "16+ years" "No" "No" 3.99499988555908 "No"
"709" 2967 "16+ years" "No" "No" 6.06199979782104 "No"
"710" 2968 "16+ years" "No" "No" 10.1160001754761 "No"
"711" 2970 "16+ years" "No" "No" 1.58800005912781 "Yes"
"712" 2976 "16+ years" "No" "No" 7.06400012969971 "No"
"713" 2979 "12-15 years" "No" "No" 23.496000289917 "No"
"714" 2983 "12-15 years" "No" "No" 20.5230007171631 "Yes"
"715" 2985 "< 12 years" "No" "No" 44.5800018310547 "No"
"716" 2987 "< 12 years" "No" "No" 31.4200000762939 "No"
"717" 2990 "< 12 years" "No" "No" 31.4200000762939 "No"
"718" 2996 "12-15 years" "No" "No" 7.04449987411499 "Yes"
"719" 2998 "< 12 years" "No" "No" 31.4409999847412 "No"
"720" 2999 "12-15 years" "No" "No" 6.11100006103516 "No"
"721" 3002 "12-15 years" "No" "No" 24.6459999084473 "No"
"722" 3005 "< 12 years" "No" "No" 27.9179992675781 "Yes"
"723" 3009 "12-15 years" "No" "No" 12.1780004501343 "Yes"
"724" 3018 "12-15 years" "No" "No" 2.8970000743866 "No"
"725" 3019 "< 12 years" "No" "No" 1.08399999141693 "Yes"
"726" 3026 "12-15 years" "No" "No" 2.58750009536743 "Yes"
"727" 3038 "16+ years" "No" "No" 9.92199993133545 "No"
"728" 3040 "12-15 years" "No" "No" 18.9979991912842 "No"
"729" 3044 "12-15 years" "No" "No" 17.7059993743896 "No"
"730" 3052 "12-15 years" "No" "No" 2.86700010299683 "No"
"731" 3059 "< 12 years" "Yes" "No" 41.8479995727539 "No"
"732" 3062 "< 12 years" "Yes" "No" 41.8479995727539 "No"
"733" 3067 "< 12 years" "Yes" "No" 6.83400011062622 "Yes"
"734" 3074 "< 12 years" "Yes" "No" 7.50400018692017 "No"
"735" 3082 "12-15 years" "No" "No" 19.7590007781982 "Yes"
"736" 3084 "12-15 years" "No" "No" 6.69399976730347 "No"
"737" 3085 "< 12 years" "No" "No" 3.63599991798401 "No"
"738" 3089 "< 12 years" "No" "No" 50.0069999694824 "No"
"739" 3091 "< 12 years" "No" "No" 44.2350006103516 "No"
"740" 3093 "< 12 years" "No" "No" 29.246000289917 "No"
"741" 3102 "< 12 years" "No" "No" 8.57199954986572 "No"
"742" 3103 "12-15 years" "No" "No" 7.51000022888184 "No"
"743" 3106 "< 12 years" "No" "No" 52.5779991149902 "No"
"744" 3110 "< 12 years" "No" "No" 23.4109992980957 "No"
"745" 3112 "12-15 years" "No" "No" 4.70599985122681 "No"
"746" 3114 "12-15 years" "No" "No" 16.0160007476807 "No"
"747" 3119 "12-15 years" "No" "No" 14.8420000076294 "No"
"748" 3123 "16+ years" "No" "No" 18.3490009307861 "No"
"749" 3131 "16+ years" "No" "No" 18.3490009307861 "No"
"750" 3134 "12-15 years" "No" "No" 30.9979991912842 "No"
"751" 3136 "< 12 years" "No" "No" 2.42799997329712 "No"
"752" 3144 "12-15 years" "No" "No" 8.08500003814697 "Yes"
"753" 3151 "< 12 years" "No" "No" 5.70800018310547 "No"
"754" 3154 "16+ years" "No" "No" 9.7519998550415 "No"
"755" 3158 "12-15 years" "No" "No" 19.4139995574951 "Yes"
"756" 3164 "12-15 years" "No" "No" 7.50400018692017 "No"
"757" 3165 "12-15 years" "No" "No" 21.7409992218018 "No"
"758" 3167 "12-15 years" "No" "No" 45.867000579834 "No"
"759" 3173 "12-15 years" "No" "No" 15.7840003967285 "No"
"760" 3180 "12-15 years" "No" "No" 18.6639995574951 "No"
"761" 3181 "< 12 years" "No" "No" 1.69700002670288 "No"
"762" 3184 "16+ years" "No" "No" 21.9029998779297 "No"
"763" 3187 "< 12 years" "No" "No" 20.9174995422363 "Yes"
"764" 3192 "12-15 years" "No" "No" 14.0509996414185 "No"
"765" 3202 "12-15 years" "No" "No" 1.25399994850159 "Yes"
"766" 3206 "< 12 years" "Yes" "No" 22.3759994506836 "No"
"767" 3224 "16+ years" "No" "No" 12.9390001296997 "No"
"768" 3227 "< 12 years" "No" "No" 3.00099992752075 "No"
"769" 3237 "< 12 years" "No" "No" 14.1630001068115 "Yes"
"770" 3243 "16+ years" "No" "No" 22.9190006256104 "No"
"771" 3245 "12-15 years" "No" "No" 14.7489995956421 "Yes"
"772" 3249 "16+ years" "No" "No" 11.0469999313354 "No"
"773" 3254 "12-15 years" "No" "No" 2.6340000629425 "No"
"774" 3258 "16+ years" "No" "No" 7.46600008010864 "No"
"775" 3261 "< 12 years" "No" "No" 6.68149995803833 "Yes"
"776" 3266 "12-15 years" "No" "No" 24.7229995727539 "No"
"777" 3272 "12-15 years" "No" "No" 12.9914999008179 "Yes"
"778" 3280 "12-15 years" "No" "No" 9.51700019836426 "No"
"779" 3289 "12-15 years" "No" "No" 24.7229995727539 "No"
"780" 3291 "16+ years" "No" "No" 22.6860008239746 "No"
"781" 3296 "< 12 years" "No" "No" 49.9990005493164 "No"
"782" 3298 "< 12 years" "No" "No" 50.8639984130859 "No"
"783" 3301 "12-15 years" "No" "No" 37.5169982910156 "No"
"784" 3304 "12-15 years" "No" "No" 12.1829996109009 "No"
"785" 3305 "12-15 years" "No" "No" 3.98399996757507 "No"
"786" 3308 "12-15 years" "No" "No" 43.8740005493164 "No"
"787" 3311 "< 12 years" "No" "No" 67.254997253418 "No"
"788" 3316 "12-15 years" "No" "No" 15.7180004119873 "No"
"789" 3322 "< 12 years" "No" "No" 20.8430004119873 "No"
"790" 3329 "12-15 years" "No" "No" 9.8730001449585 "No"
"791" 3335 "12-15 years" "No" "No" 33.4150009155273 "No"
